"","YEAR","RECR_TPA_ACRE","MORT_TPA_ACRE","REMV_TPA_ACRE","RECR_PERC","MORT_PERC","REMV_PERC","RECR_TPA_ACRE_SE","MORT_TPA_ACRE_SE","REMV_TPA_ACRE_SE","RECR_PERC_SE","MORT_PERC_SE","REMV_PERC_SE","nPlots_TREE","nPlots_RECR","nPlots_MORT","nPlots_REMV","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"409",2011,3.41449418439716,0,0,2.12765957446809,0,0,0,NA,NA,100.500691349161,NA,NA,1,1,0,0,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"410",2011,2.81152644259023,2.05923282022434,0.298345504591237,1.60995892861015,1.17917449211429,0.170841007095364,7.97918263257843,12.1027945800682,49.4947230212831,5.14395859384296,5.13738007218203,5.15258685564038,208,143,125,9,211,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"411",2011,2.19844100537281,2.2878945875666,1.2211185616967,1.43319397016028,1.49150999242153,0.796064008630388,20.9250134170209,22.717616912182,69.8780991102807,23.3782415516747,23.3225649213473,23.2741175075695,22,18,16,2,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"412",2011,3.60280900217387,1.81572097394679,1.07917021692379,1.84922035916669,0.931958421765465,0.553907668970981,23.2299256766086,19.5265974398255,75.3043146006068,21.8287492475206,21.8352336548502,21.8143910373547,23,21,14,4,23,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"413",2011,2.22387838857171,2.46241468995031,0.211390917246536,1.38668593297659,1.53542380251379,0.131811529268494,25.4605099585569,24.1241357625857,97.1641454812252,23.1025780894047,23.0749597186229,23.0078630961996,21,14,14,1,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"414",2011,1.50341451449881,5.30550500269231,7.84367728512522,0.58316020792707,2.05795498892039,3.04248790496167,48.2167775736949,55.8984944835436,93.444940697315,63.2751912337144,63.1346676790674,63.7616997774282,4,2,1,2,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"415",2012,1.25375958333333,2.50752,0,10.4166666666667,20.8333402569538,0,0,NA,NA,103.049444593873,103.049444593873,NA,1,1,1,0,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"416",2012,9.93819765681947,1.47453218025872,7.4790659110537,22.0264928813816,3.26807472475154,16.5762040299297,16.5688314209075,21.701170153835,43.738036903164,40.6594153028396,40.6486501382667,40.2230184536513,21,24,17,7,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"417",2012,6.82229934048142,2.67454146119542,2.32982990860216,27.5977147514311,10.8191137112636,9.42467898695542,6.47601255998095,8.45064864599358,20.8514551759892,11.954235611768,11.9195102420092,11.783187630329,162,206,151,34,229,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"418",2012,3.93162363516145,0.512035863918774,3.01077057966811,22.8524227807688,2.97619027837275,17.4999970920794,39.809657796315,94.4299019778531,94.4299019778531,91.4408010262979,91.8007977730131,90.9066685143723,2,4,1,1,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"419",2012,6.04592372578965,2.48813956506499,4.00840670809927,19.6446696592401,8.08456772507549,13.0242836681185,12.7488514157731,15.9702404307035,30.7252055598355,21.6134935308558,21.5634434791139,21.3534459568282,53,62,48,16,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"420",2012,6.57828825025057,2.33663616235011,4.35179572051912,18.805956058124,6.67995614076442,12.440877623582,12.097127488662,16.1407531336531,33.871643737232,23.9411159009604,23.8989877358332,23.6667123850734,43,54,38,14,60,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"421",2012,4.65346527589389,2.76342746960965,3.30433475200397,14.168349345665,8.41377413594552,10.0606679851974,6.77677786430698,8.65990114731529,21.6715590262359,14.643175096478,14.6326398545254,14.4844414158148,136,147,123,31,171,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"422",2012,4.40508137086839,2.57568424914285,2.339303995566,18.5523029372823,10.8476712318857,9.85213954846421,12.4662633230298,14.3615601616306,35.1747383925248,22.6475156759801,22.6046370475983,22.4153248788025,32,35,29,10,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"423",2012,4.64234060166515,1.93841310614338,2.94127218519771,17.8731146750389,7.46293361613152,11.3239633984815,13.7767307600329,20.9301035874868,35.4378659929709,30.3700599037452,30.3034540303199,30.102361926282,22,29,20,9,31,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"424",2012,2.64340863200711,4.07771831661727,0.0818222957482755,9.96537166639579,15.3725678595165,0.308461422822171,20.6960091764639,20.0993606005901,92.952659476772,31.7398036451386,31.6562773709766,31.6739607095055,22,21,21,1,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"425",2012,5.15756220846222,3.82722381712413,0.523308864652733,15.7733913331139,11.7048125736349,1.60043741144059,9.04564326221222,11.5342365537655,43.6796689303949,19.4531647179369,19.3942157426505,19.4065134967648,88,92,85,8,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"426",2012,3.75139714043656,1.04683734967943,1.73023800006774,25.298236453815,7.05954016849129,11.6681781236299,16.2417288737421,20.4090334337108,53.2729471122299,41.5759553535858,41.5302403872313,41.0881874904685,18,25,16,5,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"427",2012,3.08859589238148,2.97411840517644,0.821695897961966,16.8060076111733,16.1831001191244,4.47110207887081,10.4524789959172,11.8973706997422,53.0997540660585,18.6257046972615,18.5811534957067,18.3113843599616,58,53,54,7,70,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"428",2012,4.27987234656143,2.40920257807689,3.85196052238342,13.3957012924325,7.54063567218433,12.0563671927148,14.0937912615706,17.7074764089646,37.1926477568514,26.4132472011371,26.4147402437725,26.1343577841171,32,32,29,9,38,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"429",2012,2.72286392069625,2.61938612487808,1.0054438905723,12.1087697739949,11.6485966464439,4.47128058771904,11.1100149402172,12.1114428718649,57.2928738859758,17.8676575905506,17.8246231481059,17.5822313203996,79,71,74,6,106,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"430",2012,2.33562884618319,2.48594683927573,0.939268756996137,14.7967283614438,15.7490262897993,5.95047654012947,10.2783505100774,10.2373277294043,43.8559108286104,15.7434347701702,15.6938515513426,15.4573310962119,74,71,73,8,103,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"431",2012,2.76389675883241,2.32075191713849,0.370314921381681,15.9783344130856,13.4164744407867,2.14082368781806,15.9074207838213,10.8431746901708,36.0883424902397,22.7860369851378,22.7534793946928,22.7595076948488,62,51,57,10,80,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"432",2012,3.09589504680383,1.91632438709874,0.425963665436985,24.8929545236001,15.4084602673346,3.42501731878017,16.6847940204355,14.1589952966598,59.3175045708455,22.1557631491977,22.1154511728964,21.8736166803381,28,31,27,5,50,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"433",2012,1.84867875727196,1.68494179178739,0.108575138950148,17.3448908636547,15.8086586840484,1.01868641492667,13.9204504628339,11.8861538299806,61.6983087945262,18.8289346303598,18.7727118788631,18.7799334180929,76,70,73,5,133,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"434",2012,2.27602182451337,2.65368599869722,0.422692768595148,14.323647630849,16.7003948551255,2.66012487589366,21.7451605145489,19.0892910276082,71.5183401337432,25.4020517215208,25.2561893160891,25.135086929818,35,28,34,4,49,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"435",2012,3.40825336582574,2.60522429136787,0.190647048557717,21.565077411122,16.4840630922613,1.20628307788762,26.5462302474523,30.4593784451175,83.3128706042313,45.5593058470183,45.5017833787233,45.8484918862112,6,6,5,1,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"436",2012,2.13028196997453,2.09141900778945,0.27228308146673,16.7203945296782,16.4153625810981,2.13712579369701,19.7393498235481,16.557816142747,95.433468832719,21.9260766420034,21.8198677834011,21.5726285186222,37,31,36,1,53,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"437",2012,1.29108330331243,1.32279018787354,0,22.9797506869007,23.5440956059337,0,28.27973376526,37.9648428034578,NA,47.2796344226484,46.8414883153326,NA,6,9,6,0,20,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"438",2012,2.99670277520638,2.16102614002347,0.842797383473986,18.9164732802114,13.641323915675,5.32009858202231,10.610019870192,9.83505046713658,59.4733491304466,18.7332748612547,18.6961467098459,18.2437520826723,96,99,88,13,147,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"439",2012,2.04091126583728,0.680303958758223,0,69.7674418604651,23.2558209093118,0,74.5301169314351,74.5301169314351,NA,103.798602227649,103.798602227649,NA,1,1,1,0,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"440",2012,2.38847127877432,4.51202750654478,0.563095084921834,8.99024117379114,16.9833381825019,2.11949821721177,20.6648185258509,42.3460179400176,101.700866971251,49.4916960089116,49.1822240550695,49.2941326996294,9,8,9,1,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"441",2012,1.89805416266382,1.94690019964416,0.49116466826096,16.9015985852857,17.3365577796878,4.37367290434488,28.0426219804632,32.5350820931614,79.3259362105628,56.1150540674459,55.965913725252,55.6716319038482,4,4,4,1,11,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"442",2012,2.74976632346187,2.10447685525005,0.6377721864089,20.4040003618363,15.6157802027113,4.73243992088508,19.295619698495,31.8452819105379,54.1563555600525,33.8497216614039,33.606515680856,33.6195833668348,12,18,11,3,27,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"443",2012,2.48708219178877,2.90024123077982,0.461994086352624,14.4327006981099,16.8302896359278,2.68098191311825,13.7454143178551,16.8912750424164,40.9471952270861,21.4917249511013,21.3729837225107,21.3503648704159,32,37,32,5,53,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"444",2012,1.3262673363548,3.97880333135473,0,7.40740740740741,22.2222296074174,0,56.8978380043835,56.8978380043834,NA,94.12380137356,94.12380137356,NA,1,1,1,0,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"445",2012,3.19669143158486,1.90169993833411,0.471473764937334,2.51100932988491,1.49379018588324,0.370343853290422,11.145867807586,7.87647822587605,41.1990389460896,7.64781908227163,7.64818973695416,7.66356078542933,191,147,132,12,204,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"446",2012,4.05720391225864,2.27395733493748,1.70253635373076,2.09517069155879,1.17428871337252,0.879202610170083,9.90757436058848,9.88211012350837,40.5055274397057,9.45360978456378,9.43766299918127,9.41802815764238,122,97,73,12,111,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"447",2012,3.98978565522904,2.27203012866736,2.2491523420731,2.59066028779339,1.47528181602797,1.4604267390078,34.3578999396948,12.7943072379444,42.7192741463902,13.8308571872928,13.829567773217,13.7301341214101,59,39,41,9,63,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"448",2012,0.597817923454713,0,1.10153796293769,0.378583814610474,0,0.697577686425441,115.146309378178,NA,24.6493500999338,92.5547537942967,NA,91.6290499603248,2,1,0,1,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"449",2012,2.95963303938536,1.7405878526229,0.30103773290979,1.78405041664345,1.04921672462519,0.181463879364802,11.4754229722224,10.106487097938,50.68916184185,6.62600389500197,6.62116569810533,6.65467789824232,205,144,116,11,211,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"450",2012,6.91652088435902,1.20720270602828,1.08238762863918,4.02013997859532,0.701671250895455,0.629124071333246,32.4755568335984,24.7533075705211,58.1406298791312,18.3397369443523,18.3520337855319,18.4220842235848,35,28,18,4,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"451",2012,3.68966090884053,2.05039432593119,1.4860444493003,1.65045479992666,0.917179990407023,0.66473566402144,27.2968385003151,34.7451398661343,63.9412938461943,39.4295696967369,39.4408264030301,39.5698302643031,7,6,5,2,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"452",2012,1.52529418726676,3.1671236471094,0.769706798895849,8.39851061773566,17.4386828455657,4.23812716067182,29.5660735243614,14.5418560959943,101.241148023742,40.9436176804758,40.8715149914708,40.4664462641032,8,6,8,1,8,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"453",2012,2.09971882380087,2.28661460200048,0.0676360852690705,1.44751274341436,1.57635571875359,0.046627240862858,44.8008980576531,23.7257033151177,105.675811912334,28.1141716563942,28.0811944123857,28.3448604401237,16,8,9,1,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"454",2012,4.06278420285407,2.32512729009205,0.490619117113151,1.83818735158937,1.05199276212604,0.221978281517339,6.30152517383188,7.65116167265777,27.1038942894549,5.16419401743482,5.15737071584223,5.16524932879414,355,264,225,21,293,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"455",2012,NA,NA,NA,2.12765957446809,0,0,NA,NA,NA,99.2795483989163,NA,NA,1,1,0,0,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"456",2012,5.34062910594256,4.35987254113506,0.561992680901941,1.73034726071706,1.41258517657296,0.18208388499768,4.32774974213105,8.08881613640737,45.9369984519293,5.08451827750611,5.07851441665365,5.08651693784831,212,150,146,10,118,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"457",2012,NA,NA,NA,1.66798084248067,1.53651778958833,0.466827450914407,NA,NA,NA,23.3650467355805,23.3291514265903,23.3076973033619,22,19,17,1,NA,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"458",2012,3.12867158895821,1.91392439258186,1.45530767300777,1.62923177336103,0.996661472303453,0.757840327264862,25.368747980426,16.9324961241596,58.7629599346103,21.3107123995898,21.2990167315158,21.3185516712015,24,21,16,5,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"459",2012,2.35828776124015,2.26869557831759,0.36403212992258,1.49693969377855,1.44007042740941,0.231071947218729,25.2533944005252,17.1408435054382,66.1351153977315,22.6689717541604,22.6375281362691,22.5313017473751,21,14,15,2,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"460",2012,1.68974183865777,5.11593715080731,7.80346446537137,0.638718536667646,1.93381250075628,2.94969165717004,40.1766995182831,54.3826439722053,86.3749041649669,56.9681203375148,56.7510302238494,57.3532456458681,4,2,1,2,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"461",2013,3.47194961538462,4.629268,0,14.4230769230769,19.2307769000104,0,1.69432714453913e-06,1.7971046034918e-06,NA,101.981545882417,101.981545882417,NA,1,1,1,0,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"462",2013,10.1627998053788,1.96547036099924,4.40555165860963,32.0162432654134,6.19189381014931,13.8789719685061,14.0438703824526,25.1649938007116,47.7139653835755,37.3883353711822,37.3595003680651,36.9488034466915,20,24,17,4,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"463",2013,7.14764352741603,2.4582651149811,2.74361075724618,27.8485745651232,9.57786704006787,10.6896277714155,6.10868040793827,7.9186422075449,20.1570100355239,12.5138970456212,12.4843213336087,12.338604768309,166,212,153,37,230,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"464",2013,3.95542127123851,0.516981559944938,3.0398512694026,22.7708050855482,2.97619027837275,17.4999970920794,39.4138515513646,93.3576065001734,93.3576065001734,90.4900868459696,90.8481796520026,89.9632065462523,2,4,1,1,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"465",2013,6.73964817274899,2.2239534395356,3.65071969765395,24.2336208603825,7.99662580055223,13.1268212750623,14.0468191197856,13.3640853914645,32.6315642315645,22.4843208227567,22.4357176839383,22.191296280475,53,64,49,15,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"466",2013,6.88121642829621,2.27395167712792,3.716108761274,22.1609462788526,7.32325766565315,11.9677222018952,12.2435799361582,16.6207922901,37.2820486154462,24.9974027630658,24.9377962577676,24.6937169998406,43,53,39,13,60,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"467",2013,4.71447477451177,2.71319877774204,3.23673105316512,14.7666717417689,8.4982776740458,10.1380847845196,6.87499262780747,8.65498014657991,20.3114626092336,14.0403379166947,14.0288589490826,13.8993636050142,134,146,118,33,171,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"468",2013,4.91060940369,2.36192450717028,2.23868818589974,21.8996783180548,10.5333946698532,9.98380182483948,10.7382198263389,15.8700795790917,34.6203161376286,22.9652121771749,22.9119986175461,22.7339110850676,31,37,28,11,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"469",2013,4.59359863505174,1.85081046219273,3.74942865682222,15.9530951489151,6.42767419440326,13.0213797217571,13.8374212102042,19.2517634330989,41.7932510904607,33.1284206064831,33.1158408947805,32.7691299551776,24,28,20,10,32,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"470",2013,2.80887469840846,4.33075183341405,0,9.3111906843925,14.3560893444442,0,19.7396001384634,23.9695410590283,NA,31.960927692598,31.8769858862477,NA,21,21,20,0,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"471",2013,5.08464069843341,3.17935672549266,0.580530009361096,20.2560697222986,12.6658451055313,2.31270153447186,8.81432114585268,9.6274087663556,43.684395036215,20.8690529998708,20.8354806942459,20.7898929817536,87,91,85,6,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"472",2013,3.6360851997756,1.14022708817028,0.686435839873322,40.2658152992413,12.6268145021161,7.6015542058323,14.2084374725111,22.6710281258186,62.8230730047481,34.6580808245682,34.5460626519566,34.2093057095892,17,25,15,4,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
