"","YEAR","NETVOL_ACRE","SAWVOL_ACRE","BIO_AG_ACRE","BIO_BG_ACRE","BIO_ACRE","CARB_AG_ACRE","CARB_BG_ACRE","CARB_ACRE","NETVOL_ACRE_SE","SAWVOL_ACRE_SE","BIO_AG_ACRE_SE","BIO_BG_ACRE_SE","BIO_ACRE_SE","CARB_AG_ACRE_SE","CARB_BG_ACRE_SE","CARB_ACRE_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"34",2003,122.990323965052,0,2.71128121622904,0.629811837656009,3.34109305388505,1.35564061007086,0.31490592072279,1.67054653079365,17.1799290500509,NA,17.2564065359424,16.379427096891,16.9356476641857,17.2564065240577,34.8979407792373,18.487092341117,51,64,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"35",2003,242.127037933738,0,6.61591515449616,1.27753703989579,7.89345219439195,3.30795758048442,0.638768521026672,3.94672610151109,46.8328282067015,NA,46.8328282067015,46.8328282067015,46.8328282067015,46.8328282067015,129.207922910162,63.6232923614151,1,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"36",2003,101.291868716544,0,2.15040683676411,0.543457182056261,2.69386401882037,1.0752034200063,0.271728592736229,1.34693201274253,9.51747429576135,NA,10.378930382379,9.30187862420624,10.0610937279285,10.3789303736957,19.645247037382,10.8381716968938,153,194,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"37",2003,76.7348254527314,0,1.42801645885767,0.398932934436347,1.82694939329402,0.714008230701705,0.199466468587696,0.913474699289402,35.7537695923474,NA,27.0137837080841,36.1068533765791,28.703844301617,27.013783688875,74.0197662869234,30.780842135803,26,37,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"38",2003,194.252630236039,0,4.70345807677511,1.03950955419144,5.74296763096655,2.35172904045012,0.519754779325797,2.87148381977592,25.9103028772025,NA,32.1231741609967,28.073487089602,31.1721264171703,32.1231741574681,67.4117350255253,38.0854365793368,8,8,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"39",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"40",2003,127.643535017254,0,2.38517031646333,0.628859229655549,3.01402954611888,1.1925851612989,0.31442961721926,1.50701477851816,27.8360921100878,NA,25.0399709248321,26.7433795816619,24.8670170299053,25.0399709057552,64.5635139842062,32.0361388958345,10,14,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"41",2003,170.88065584582,0,3.37470370116092,0.826983041317821,4.20168674247874,1.68735185291292,0.413491523026699,2.10084337593962,10.221480163446,NA,9.38097024186544,9.20936159279468,9.30825939974047,9.38097023640988,19.1045146074736,9.79882288265576,288,365,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"42",2003,53.6740696272534,0,1.28003312607981,0.265797631111249,1.54583075719106,0.640016567759941,0.132898817915642,0.772915385675583,0,NA,NA,1.51053690497325e-06,0,0,100.589042562424,58.9875380485043,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"43",2003,239.900926221544,0,4.48410182800972,1.08961828189209,5.57372010990181,2.24205091659019,0.544809143434807,2.786860060025,10.9654728410676,NA,9.60976452515248,9.38275834746466,9.52445934847788,9.60976451845558,18.9023259142856,9.87179395985872,233,282,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"44",2003,118.55310233926,0,2.01367497532181,0.53639087329725,2.55006584861906,1.00683748963158,0.268195438399052,1.27503292803064,48.7190094413866,NA,51.1484882554796,47.4691152382016,50.3367852426523,51.1484881972329,97.98339154713,52.4151577700489,15,22,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"45",2003,66.2902901868237,0,1.28984975904087,0.334260966127747,1.62411072516862,0.644924880992171,0.167130484658368,0.81205536565054,31.2209677527695,NA,27.9917775010578,28.202340161626,27.9176355421063,27.9917774799906,60.1171225388495,30.6636419945976,17,27,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"46",2003,89.7860030079719,0,2.16477061581733,0.470148880028255,2.63491949584558,1.08238530874644,0.23507444149868,1.31745975024512,27.6268926063464,NA,29.311601962925,27.2101638588972,28.8921215852663,29.3116019442252,59.0942438121999,32.0137452389137,11,20,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"47",2003,23.185649546231,0,0.231518988556973,0.110254476197768,0.34177346475474,0.115759494278486,0.0551272380988839,0.17088673237737,72.9669921111126,NA,72.9669921111126,72.9669921111126,72.9669921111126,72.9669921111126,165.392792149321,88.9888208274234,1,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"48",2004,210.83992466229,0,3.63471331183567,0.802092988321754,4.43680630015742,1.81735666043137,0.4010464971699,2.21840315760127,NA,NA,1.66942850034275e-06,NA,0,0,102.271409179005,61.4959295838775,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"49",2004,44.4766127243563,0,1.11946652743723,0.408454549589534,1.52792107702677,0.559733266405464,0.204227277449054,0.763960543854518,30.335545981477,NA,27.1826778980992,30.2822135812891,27.7044788952293,27.1826778702476,62.8183034082609,30.8985399153456,19,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"50",2004,47.3754211469074,0,1.11358995515961,0.361913395574915,1.47550335073452,0.556794980726929,0.180956701165197,0.737751681892126,10.4115032137326,NA,9.57930069875395,8.13749206369576,9.14425209124718,9.57930065673207,17.3427916102794,10.0097398959348,191,228,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"51",2004,21.6668874019697,0,0.367224196528037,0.107074029702251,0.474298226230288,0.183612101163405,0.0535370171832404,0.237149118346646,84.9205152578444,NA,81.9030136192727,75.828703324757,80.5092690372333,81.9030132289489,156.689788841402,85.8381658133634,4,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"52",2004,61.3094516551711,0,1.11799254333516,0.321996091949749,1.43998863528491,0.55899627446966,0.160998049166477,0.719994323636137,13.2644453977384,NA,12.6751549819082,12.7484043170443,12.5837651986377,12.6751549568338,27.8776040100784,14.7397258430294,57,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"53",2004,42.5967938228237,0,1.0521135300457,0.404517672260177,1.45663120230588,0.526056768021586,0.202258839261051,0.728315607282637,16.4765896020072,NA,15.4504252640052,18.9263645987298,16.1741692953887,15.4504252043888,39.983610136407,18.7604585020078,55,60,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"54",2004,64.023383174068,0,1.3921907958307,0.47456419735814,1.86675499318884,0.696095401893466,0.237282102863497,0.933377504756963,20.0422924592737,NA,14.1909285200654,13.3693489774138,13.8039836869806,14.1909284610431,28.0494696307512,15.1722797917072,93,102,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"55",2004,49.9235673677444,0,1.08930377162443,0.389832503177647,1.47913627480208,0.544651888518843,0.19491625392456,0.739568142443403,24.02165387549,NA,27.469769078739,30.0467917601947,28.0806387740881,27.4697689681072,62.2248270740541,30.3081436257133,34,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"56",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"57",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"58",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"59",2004,39.3013382647492,0,0.730493720311219,0.269571958003247,1.00006567831447,0.365246862881039,0.134785980751491,0.50003284363253,46.0741474584805,NA,43.4966681684368,46.8604702150721,44.359621724923,43.4966679616561,99.2730409002956,50.5271226328986,8,9,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"60",2004,40.4469272937551,0,0.646298196286765,0.205690790672428,0.851988986959193,0.323149100064939,0.102845397543037,0.425994497607976,30.7338299007918,NA,26.300751951573,27.0870359395541,26.3617027549277,26.3007518316529,57.6529869875762,30.5212810906859,16,19,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"61",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"62",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"63",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"64",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"65",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
